id_hogar,ingreso_mensual_hogar,estrato_socioeconomico,recibe_subsidio,numero_integrantes_hogar,numero_menores_hogar,adulto_mayor_hogar,persona_con_discapacidad_hogar,acceso_internet_estable,acceso_servicios_basicos_completo,riesgo_habitacional,tiempo_desplazamiento_cabecera_min,distancia_centro_salud_min,inasistencia_escolar_hogar,nivel_educativo_jefe_hogar,barrio
H02391,1225673,2,1,3,1,1,0,0,0,3,24,27,0,2,La Esperanza
H02392,793425,1,1,5,2,0,0,1,1,4,17,19,0,2,Bellavista
H02393,1968550,4,0,4,0,0,0,1,1,2,10,33,0,4,La Primavera
H02394,1725917,1,0,7,3,0,1,1,1,2,30,24,1,1,El Progreso
H02395,3090774,4,0,6,3,0,0,1,1,3,17,20,0,3,El Porvenir
H02396,463439,1,1,3,2,0,0,1,1,5,79,99,0,2,Nueva Colombia
H02397,1924110,2,1,3,4,0,0,0,0,3,67,55,0,2,Villa Sofía
H02398,2877240,3,0,4,1,0,0,1,1,2,39,22,0,4,Centro
H02399,2487731,2,0,5,0,0,0,1,1,2,24,31,0,3,El Carmen
H02400,2615357,3,1,5,2,0,0,1,1,3,4,24,1,5,La Victoria
H02401,1701328,3,1,5,2,1,0,0,0,1,5,35,0,1,Las Flores
H02402,984152,3,0,6,4,0,0,1,1,3,19,34,0,3,La Primavera
H02403,781360,2,1,4,2,1,0,0,1,4,78,41,1,1,Villa Diana
H02404,1857961,1,1,6,2,1,0,1,1,4,42,52,0,2,La Esperanza
H02405,2847900,4,0,4,1,0,0,1,1,1,28,19,0,3,El Progreso
H02406,2309510,3,0,3,2,0,0,1,1,2,23,8,1,4,Buenos Aires
H02407,3355080,2,0,5,2,1,0,1,1,1,7,17,0,3,La Unión
H02408,3448638,3,0,3,2,0,0,1,1,2,16,16,1,4,La Unión
H02409,659119,1,0,3,1,0,1,1,1,5,104,83,1,2,Villa Sofía
H02410,1776847,1,1,3,2,0,1,1,0,3,70,57,0,2,Las Acacias
H02411,3171340,4,0,5,2,1,0,1,1,2,17,27,0,4,Centro
H02412,984782,2,0,5,2,0,0,1,1,4,29,31,1,2,La Primavera
H02413,1587020,1,0,7,3,0,0,1,1,4,86,10,0,3,Nueva Colombia
H02414,486771,1,1,6,2,1,0,1,1,4,114,46,0,1,Villa Diana
H02415,1753197,2,1,8,1,0,0,0,1,3,20,32,0,3,Centro
H02416,1822081,2,1,4,0,0,0,1,0,3,46,24,0,2,Manablanca
H02417,1142424,1,1,4,3,0,0,0,0,4,51,59,1,2,Villa Diana
H02418,2119680,2,0,5,4,0,0,1,1,2,37,25,1,4,El Porvenir
H02419,1197638,1,1,7,2,0,0,1,1,4,37,35,1,3,La Aurora
H02420,3748815,3,0,4,1,0,0,1,1,1,35,21,0,4,La Esperanza
H02421,1816627,1,1,5,2,0,0,1,1,3,69,46,0,1,El Carmen
H02422,3308442,3,1,5,1,0,0,1,1,2,18,13,0,3,La Primavera
H02423,2963826,4,1,3,2,0,0,1,1,2,25,29,0,4,San Luis
H02424,3587813,3,1,2,2,0,0,1,1,2,22,25,0,5,Bellavista
H02425,1080911,2,1,6,2,1,0,1,0,2,28,4,1,4,Centro
H02426,1953113,1,1,2,1,1,0,1,0,4,38,20,0,2,La Aurora
H02427,1557501,2,0,5,1,0,0,1,0,3,58,82,0,3,Altos del Sol
H02428,2348056,3,0,4,2,0,0,1,1,2,44,16,1,2,La Esperanza
H02429,3027851,2,1,3,1,0,0,1,1,1,12,12,0,4,Las Acacias
H02430,2783023,3,0,5,2,0,0,1,1,3,31,9,0,4,Buenos Aires
H02431,1705115,2,1,5,2,1,1,0,0,5,21,10,1,2,El Bosque
H02432,2182984,4,1,5,1,0,0,1,1,2,54,25,0,5,San Jorge
H02433,1502134,1,1,4,1,0,0,0,0,5,60,20,0,4,Centro
H02434,2294152,2,0,4,2,0,0,1,1,1,23,28,0,3,El Porvenir
H02435,1252528,2,1,3,1,0,0,0,1,5,13,18,0,2,San Jorge
H02436,1574811,3,0,4,1,0,1,1,1,4,8,10,1,2,La Victoria
H02437,1392756,2,0,2,2,0,1,0,1,3,120,41,1,2,San Jorge
H02438,1940962,3,1,3,2,1,0,1,1,5,86,26,1,2,Santa Ana
H02439,1229639,2,0,3,3,0,0,0,1,4,42,35,0,2,Nueva Colombia
H02440,1685865,1,0,7,4,1,0,0,1,3,41,14,0,1,Los Pinos
H02441,2775052,2,1,3,1,0,0,0,1,2,22,11,0,3,El Porvenir
H02442,2404499,2,0,3,2,0,0,1,1,2,42,11,0,5,La Victoria
H02443,1985058,2,0,4,1,0,0,1,1,3,48,8,0,4,El Progreso
H02444,3322940,4,0,4,0,0,0,1,1,1,25,9,0,5,Santa Ana
H02445,1725826,2,0,3,0,0,0,1,0,5,28,49,0,3,El Porvenir
H02446,2294463,2,0,6,5,1,0,1,1,3,38,23,0,2,Bellavista
H02447,2279379,3,0,3,1,0,0,0,1,1,33,26,0,3,Buenos Aires
H02448,2601360,3,1,5,1,0,0,1,1,2,5,16,0,5,Buenos Aires
H02449,2291955,3,0,2,0,0,0,1,1,2,40,3,0,3,El Porvenir
H02450,981956,2,0,6,4,0,0,0,1,4,44,27,0,3,Santa Ana
H02451,3408670,4,0,3,3,1,0,1,1,1,17,21,0,5,La Primavera
H02452,2030715,2,1,5,1,0,0,0,1,3,110,39,0,2,San Jorge
H02453,973220,3,0,3,2,0,0,1,1,2,61,64,0,3,Manablanca
H02454,1324696,1,1,6,1,0,0,1,1,5,67,57,0,1,Santa Ana
H02455,2200776,2,1,6,3,1,0,1,1,1,24,9,0,2,San Luis
H02456,1338420,1,0,5,2,0,0,1,1,3,26,28,0,2,La Unión
H02457,1268839,1,1,4,1,0,0,1,1,2,31,31,0,2,Bellavista
H02458,2451214,2,0,2,2,0,0,1,1,2,32,12,0,4,La Unión
H02459,2377079,3,1,3,1,1,0,1,1,2,27,23,0,2,Centro
H02460,1361617,3,0,5,0,1,0,1,1,1,78,21,0,2,Los Pinos
H02461,1003516,1,0,4,2,0,0,0,0,5,13,19,1,3,La Esperanza
H02462,1680759,2,1,8,3,1,0,1,1,3,39,44,0,3,La Primavera
H02463,2199823,3,1,7,5,1,0,1,1,2,17,14,0,2,La Primavera
H02464,434581,1,1,4,1,0,0,0,1,5,84,68,0,3,La Victoria
H02465,3002815,2,0,4,1,0,0,1,1,2,16,6,0,3,Santa Ana
H02466,1551166,3,0,3,3,0,1,1,1,2,7,21,0,1,Bellavista
H02467,1112876,1,0,3,2,1,0,1,1,3,29,26,0,3,La Victoria
H02468,2778954,2,0,3,0,0,0,1,1,1,42,21,0,5,La Esperanza
H02469,2455285,3,0,3,1,0,0,1,1,2,33,18,0,4,Bellavista
H02470,1266207,1,1,3,0,0,1,0,0,3,32,10,0,2,La Primavera
H02471,633957,1,1,6,3,0,1,0,1,5,105,65,1,3,Villa Sofía
H02472,1471018,1,0,5,2,0,0,1,0,3,75,58,1,2,Nueva Colombia
H02473,1338029,3,0,4,2,0,0,1,1,3,62,25,0,2,El Porvenir
H02474,1807387,2,1,6,4,1,0,1,1,2,36,28,1,2,San Luis
H02475,3652500,4,0,3,1,0,0,0,1,2,18,19,0,4,Santa Ana
H02476,1478287,1,0,4,1,0,0,0,1,3,53,12,0,4,La Unión
H02477,2137575,3,0,3,2,0,0,1,1,2,17,17,0,4,San Jorge
H02478,1310496,1,0,2,1,0,0,1,1,2,36,27,0,3,La Primavera
H02479,2870959,3,0,4,1,0,0,1,1,3,37,19,0,4,La Primavera
H02480,2759846,2,0,4,1,0,0,1,1,2,3,26,0,3,El Porvenir
H02481,1423732,1,1,4,1,1,0,0,1,4,95,17,0,1,El Carmen
H02482,3021437,4,0,5,2,0,0,0,1,2,35,3,0,4,El Carmen
H02483,2079738,1,0,6,4,1,0,1,1,1,21,37,0,2,Las Flores
H02484,983556,2,0,2,0,0,0,0,1,2,38,20,1,3,San Carlos
H02485,1309100,2,1,3,2,0,0,0,1,3,5,36,0,1,Santa Ana
H02486,807435,2,0,2,0,0,0,1,1,3,37,24,0,1,La Victoria
H02487,1895188,2,1,5,0,0,0,1,1,4,47,63,0,2,Villa Sofía
H02488,549119,1,0,7,2,1,0,0,0,4,101,31,0,3,Villa Sofía
H02489,1727029,3,1,4,1,0,0,1,1,1,13,4,0,3,Centro
H02490,1676265,2,0,4,2,0,0,1,1,3,48,54,0,1,San Jorge
H02491,1143898,1,1,5,2,1,0,0,1,5,80,78,1,1,El Carmen
H02492,1494756,3,1,6,4,1,0,1,0,3,24,30,0,2,El Carmen
H02493,831823,1,1,6,3,1,1,0,0,4,78,88,0,3,Villa Sofía
H02494,2319304,2,1,5,1,0,0,1,0,3,69,33,0,4,San Luis
H02495,3004085,2,0,5,2,1,1,1,1,2,58,9,0,3,Las Acacias
H02496,1710519,3,0,7,1,0,0,1,1,2,49,27,0,4,El Progreso
H02497,2174478,3,0,5,2,0,0,1,1,1,27,20,0,5,Centro
H02498,1245489,2,1,7,2,1,0,0,1,3,38,15,1,2,Bellavista
H02499,1893831,3,1,5,1,0,0,1,1,3,23,35,0,3,El Porvenir
H02500,1432330,3,0,6,2,0,0,0,1,3,17,36,1,1,Nueva Colombia
H02501,1179775,2,1,4,1,1,0,1,0,5,111,49,0,1,Manablanca
H02502,1631531,2,0,3,3,0,0,1,1,2,54,44,0,4,La Primavera
H02503,2480202,3,0,3,3,0,1,0,1,2,24,5,0,2,El Porvenir
H02504,3006430,3,0,2,2,0,0,1,1,2,31,16,0,5,El Progreso
H02505,1112057,1,0,3,1,0,0,1,1,5,47,38,0,3,La Victoria
H02506,1483811,3,1,3,1,0,0,0,1,2,81,41,0,3,Altos del Sol
H02507,2744301,2,0,4,1,0,0,1,0,2,20,22,0,5,El Porvenir
H02508,1312882,2,1,5,1,0,1,1,1,4,74,20,1,3,La Primavera
H02509,1602761,2,1,3,1,0,0,0,1,1,49,18,0,4,La Primavera
H02510,1263241,3,0,4,0,0,0,0,1,3,49,32,0,2,Nueva Colombia
H02511,2212137,2,0,7,1,0,0,1,1,2,79,63,1,4,La Victoria
H02512,1613303,2,0,3,1,0,1,0,1,2,3,16,0,4,La Victoria
H02513,2522619,2,0,6,3,0,0,0,1,1,55,32,0,3,El Progreso
H02514,2751931,2,1,2,2,0,0,1,1,2,30,28,1,4,La Primavera
H02515,2745737,2,0,4,1,0,0,1,1,1,27,17,0,2,La Unión
H02516,1068519,2,1,4,2,1,0,0,1,2,29,33,0,3,Los Pinos
H02517,1540488,2,1,5,2,0,0,1,0,4,26,12,0,2,Nueva Colombia
H02518,3190319,2,0,5,1,0,0,0,1,1,12,8,0,3,El Carmen
H02519,935420,2,1,3,0,0,0,0,1,5,43,63,0,2,La Victoria
H02520,2397601,3,1,3,2,0,0,1,1,2,35,3,0,3,La Primavera
H02521,1973938,3,0,6,3,1,1,1,1,4,29,23,1,3,Centro
H02522,2711338,3,1,2,0,0,0,1,1,3,37,42,0,4,Buenos Aires
H02523,1447249,1,1,6,3,0,0,0,0,3,34,31,1,2,El Progreso
H02524,1489249,2,0,3,1,1,0,0,0,3,124,100,1,3,El Carmen
H02525,2470573,4,1,3,1,0,0,1,1,3,5,17,0,3,Los Pinos
H02526,1541993,3,1,3,2,1,0,1,1,3,43,33,1,3,Manablanca
H02527,1006055,2,1,5,4,1,1,0,0,5,48,31,1,2,El Carmen
H02528,1667066,2,0,5,4,0,0,1,1,3,45,23,1,4,Las Acacias
H02529,875267,1,1,4,0,1,0,0,1,4,99,55,1,2,La Victoria
H02530,2890916,4,0,4,1,0,0,1,1,2,34,9,0,5,San Luis
H02531,907384,2,1,8,2,0,0,1,0,4,87,43,1,3,San Luis
H02532,2276300,3,0,5,2,0,0,1,1,2,17,17,1,4,La Victoria
H02533,1207558,2,1,3,1,0,0,0,1,5,37,23,1,3,El Bosque
H02534,1439591,2,0,1,2,1,0,1,1,4,58,4,0,2,La Victoria
H02535,1813108,2,1,6,3,0,0,1,1,3,43,51,1,3,Los Pinos
H02536,584910,1,1,6,1,0,0,0,0,3,45,64,1,2,Buenos Aires
H02537,1533477,2,1,9,2,0,0,1,1,2,34,28,0,3,Manablanca
H02538,1945999,2,1,2,1,0,0,1,0,2,31,21,0,2,Bellavista
H02539,2174178,3,0,9,2,0,0,1,1,4,40,34,0,4,Manablanca
H02540,1772053,2,1,6,0,0,0,0,1,2,71,44,0,2,La Unión
H02541,1209400,2,0,5,1,0,0,0,1,5,62,35,0,2,San Jorge
H02542,3221425,3,1,5,2,0,0,1,1,2,6,9,0,3,Las Flores
H02543,1311036,1,1,3,3,0,1,1,1,5,53,6,0,2,La Aurora
H02544,1546420,2,1,6,2,0,0,1,0,5,53,49,0,4,El Bosque
H02545,1632197,1,1,5,3,1,0,0,0,3,67,57,0,2,La Aurora
H02546,1200787,2,1,4,1,0,0,0,0,4,110,54,0,2,El Carmen
H02547,1652981,3,1,4,1,0,0,1,1,2,37,10,1,4,Santa Ana
H02548,1317284,1,0,2,1,0,0,1,1,3,94,47,0,3,Nueva Colombia
H02549,1799205,2,1,4,2,0,0,0,1,4,21,12,1,1,La Unión
H02550,1396196,1,1,6,3,0,0,0,0,4,67,21,0,1,Los Pinos
H02551,1176436,1,1,5,1,0,0,1,0,2,31,36,0,2,El Porvenir
H02552,1182096,1,1,2,2,0,0,1,1,4,41,17,0,3,Manablanca
H02553,3160050,4,0,3,1,0,0,1,1,3,42,10,0,3,Villa Diana
H02554,935377,2,1,6,3,0,0,0,1,5,55,70,0,2,Villa Diana
H02555,2448044,2,1,4,2,0,0,1,1,2,38,21,0,5,La Unión
H02556,3493789,3,1,3,4,0,0,1,1,3,23,24,0,2,Las Acacias
H02557,1352572,2,0,2,3,0,0,1,0,4,56,44,0,1,Nueva Colombia
H02558,2264430,3,0,3,1,0,0,1,1,2,22,6,0,3,San Carlos
H02559,3067792,3,0,3,1,0,0,1,1,2,42,10,0,5,El Progreso
H02560,1437731,2,1,3,3,0,0,1,1,2,49,42,0,2,Altos del Sol
H02561,1036448,1,1,6,3,0,0,1,1,3,52,27,0,3,Altos del Sol
H02562,766311,1,1,4,4,1,0,0,0,4,81,89,0,2,Nueva Colombia
H02563,2849959,4,1,3,2,1,0,1,1,1,23,22,1,2,San Carlos
H02564,1532813,2,1,3,1,0,0,1,1,3,51,21,0,4,San Jorge
H02565,759428,1,1,5,3,0,0,0,0,5,117,27,0,2,Altos del Sol
H02566,1751927,3,1,5,4,1,0,0,0,2,27,24,0,2,Altos del Sol
H02567,1191496,1,1,4,0,0,0,1,1,4,54,25,0,4,Santa Ana
H02568,2106033,4,1,4,3,0,0,1,1,2,22,26,0,3,La Primavera
H02569,1573035,2,1,8,1,0,0,1,1,2,29,33,0,2,San Carlos
H02570,2351995,3,1,7,3,0,0,0,1,3,54,47,1,2,Los Pinos
H02571,586751,2,1,8,2,0,0,0,1,4,40,47,1,1,El Carmen
H02572,1181721,1,1,3,2,0,0,0,1,3,23,42,1,1,Altos del Sol
H02573,3147468,3,0,3,1,1,0,1,1,2,30,3,1,4,San Jorge
H02574,2996982,1,1,7,2,1,1,1,1,3,33,47,0,2,El Carmen
H02575,1413889,1,1,5,0,0,0,1,1,3,48,44,1,2,San Luis
H02576,2049768,2,0,4,3,0,0,1,1,2,24,10,0,5,La Victoria
H02577,1485696,1,1,4,0,0,0,1,1,3,112,51,0,1,El Carmen
H02578,2490284,3,0,2,3,0,0,1,1,2,55,13,0,3,Santa Ana
H02579,1395632,1,0,7,3,0,0,0,1,3,52,29,1,3,La Unión
H02580,1669664,1,0,7,3,0,0,0,1,1,45,10,0,4,Santa Ana
H02581,1829582,1,1,6,2,0,0,1,1,4,81,47,0,3,La Unión
H02582,1235778,2,1,2,1,0,0,1,1,4,59,14,1,2,Villa Sofía
H02583,3302088,3,1,4,2,0,0,1,1,3,48,29,0,2,San Carlos
H02584,2004452,2,0,4,3,1,0,1,1,2,7,14,0,5,Buenos Aires
H02585,1438052,2,0,7,3,0,0,1,1,5,78,50,0,1,Los Pinos
H02586,4055446,4,0,3,2,0,0,1,1,1,34,12,0,3,San Luis
H02587,1578827,3,0,6,0,0,0,0,1,3,65,56,1,1,Manablanca
H02588,1043567,2,1,6,0,0,0,1,1,4,56,9,1,1,La Esperanza
H02589,1818694,1,1,5,1,0,0,1,1,4,47,34,0,1,El Carmen
H02590,3045701,4,1,4,1,0,0,1,1,2,3,5,0,4,Santa Ana
H02591,763284,1,1,3,1,1,0,1,1,4,31,11,0,1,Centro
H02592,2522267,2,1,5,1,0,0,1,1,4,36,8,0,3,La Esperanza
H02593,1638347,2,1,4,1,0,0,1,1,2,44,18,1,3,Santa Ana
H02594,2828870,2,0,4,0,0,0,1,1,2,20,7,0,5,Los Pinos
H02595,1804525,2,1,7,1,1,0,1,1,3,15,41,0,2,Manablanca
H02596,1416880,2,1,3,3,0,0,1,1,3,68,33,0,3,La Primavera
H02597,4053902,3,0,2,1,0,0,1,1,3,23,28,0,5,Las Flores
H02598,1517814,2,0,5,2,0,1,1,1,4,88,55,0,2,El Bosque
H02599,2502618,4,0,4,1,0,1,1,1,1,48,14,1,4,La Primavera
H02600,971731,1,1,5,2,0,0,0,0,5,78,84,0,2,Altos del Sol
H02601,1334239,2,0,4,2,0,0,1,1,4,46,61,0,3,Villa Sofía
H02602,2563178,3,0,3,2,0,0,1,1,2,37,19,1,4,Centro
H02603,1307636,2,1,4,1,0,0,0,1,3,22,69,0,2,San Jorge
H02604,1343486,2,1,5,1,0,0,0,1,4,42,35,0,2,Villa Sofía
H02605,891400,1,1,6,4,0,0,1,1,2,37,21,0,3,Villa Sofía
H02606,851810,2,0,5,1,0,1,1,0,2,80,14,1,2,Villa Sofía
H02607,1489792,2,1,3,3,1,0,1,0,3,42,43,0,4,San Jorge
H02608,1977937,3,1,6,1,1,0,1,1,5,21,45,1,1,Bellavista
H02609,1181370,1,1,4,2,0,0,1,1,5,40,25,1,3,Santa Ana
H02610,1161221,3,0,4,4,0,0,1,1,4,34,34,0,3,Santa Ana
H02611,1066606,3,1,5,1,1,0,1,0,4,45,17,0,4,La Victoria
H02612,1435203,2,1,4,0,0,0,1,1,3,57,65,1,3,Nueva Colombia
H02613,1065084,2,1,8,1,1,0,1,1,5,73,62,0,2,La Unión
H02614,644351,1,1,5,1,0,0,0,0,5,78,71,0,2,El Bosque
H02615,434439,1,0,4,2,0,0,1,0,2,72,21,0,2,Los Pinos
H02616,1677457,3,1,7,0,0,0,0,1,3,56,32,0,1,Villa Sofía
H02617,2996377,3,0,2,0,0,0,1,1,1,23,19,0,4,La Esperanza
H02618,3156129,3,0,2,2,0,0,0,1,3,30,20,0,5,La Esperanza
H02619,1519241,1,0,4,4,0,0,1,1,3,53,23,0,2,La Aurora
H02620,887931,1,1,3,2,1,1,0,1,5,92,53,0,1,El Bosque
H02621,2946457,3,0,4,2,0,0,1,1,1,33,16,0,3,La Victoria
H02622,785794,3,0,6,1,0,0,0,1,3,70,15,0,2,El Carmen
H02623,1253249,2,1,5,1,0,0,1,1,4,72,14,0,2,Villa Diana
H02624,1846702,2,1,4,0,0,0,1,1,3,9,47,0,1,La Aurora
H02625,1762676,3,1,4,1,1,0,1,1,1,27,11,1,2,Las Flores
H02626,624376,2,1,3,2,0,0,1,1,1,57,20,1,4,La Victoria
H02627,2455329,3,0,5,0,0,0,1,1,1,43,16,0,3,Las Acacias
H02628,3171894,3,0,5,1,1,0,1,1,2,25,20,0,4,Las Flores
H02629,2103082,2,1,7,2,0,0,1,1,4,24,26,1,2,Manablanca
H02630,1996710,3,1,6,0,0,0,1,1,4,38,7,0,2,La Primavera
H02631,1838012,3,1,4,2,1,0,0,1,3,80,64,0,2,Villa Sofía
H02632,2873206,3,1,4,2,1,1,1,1,1,15,37,0,3,San Luis
H02633,1472968,2,0,3,0,0,0,1,1,2,33,15,0,5,San Luis
H02634,1295566,1,1,4,1,0,0,1,1,3,77,31,0,2,El Progreso
H02635,767762,1,1,6,2,0,0,1,1,3,15,24,0,2,Manablanca
H02636,2618694,3,0,2,2,1,0,1,1,3,37,11,0,4,Villa Diana
H02637,1204417,1,0,6,3,1,0,1,1,2,34,24,0,3,El Carmen
H02638,845338,2,1,5,1,0,1,1,1,3,36,36,0,3,San Carlos
H02639,1042049,1,0,4,0,1,0,1,1,3,62,49,0,3,Villa Sofía
H02640,2789804,3,0,7,3,0,0,1,1,2,54,24,0,1,Las Flores
H02641,2400125,3,0,6,2,1,0,1,1,2,33,28,0,2,La Primavera
H02642,2012553,2,1,4,1,0,0,0,0,4,58,42,0,3,Santa Ana
H02643,989493,2,0,5,1,0,0,0,1,4,52,33,0,3,Villa Diana
H02644,1403654,2,0,3,2,0,0,1,1,3,59,29,0,2,Santa Ana
H02645,1403376,2,0,4,3,0,0,1,1,2,49,18,0,4,La Primavera
H02646,2488622,2,0,2,2,0,0,1,1,2,35,6,0,4,El Porvenir
H02647,1400694,2,0,7,3,0,0,0,1,3,58,11,1,2,La Primavera
H02648,1824755,2,1,6,1,0,1,1,1,3,89,52,0,2,Nueva Colombia
H02649,1931643,2,0,5,2,0,0,1,1,4,69,43,1,2,La Primavera
H02650,2621311,2,1,3,3,1,0,1,1,1,8,29,0,4,San Carlos
H02651,1852991,1,1,5,4,1,0,1,1,4,55,14,1,4,La Victoria
H02652,1862954,3,0,5,0,0,0,0,0,3,80,60,0,2,Las Acacias
H02653,3313994,2,1,4,1,0,1,1,1,1,33,22,0,3,El Carmen
H02654,831750,1,1,5,2,0,0,0,1,3,16,33,1,2,Nueva Colombia
H02655,1518533,1,1,5,3,0,0,1,0,3,32,12,0,2,El Bosque
H02656,1703991,2,1,7,1,0,0,1,1,5,8,9,0,2,Villa Diana
H02657,1036037,1,1,3,2,0,0,1,1,3,33,29,0,1,Las Acacias
H02658,1263556,2,0,5,2,1,0,1,0,4,68,43,0,4,San Luis
H02659,1568329,2,1,4,1,0,0,1,0,3,73,61,0,2,Centro
H02660,2585429,3,0,3,1,0,0,1,1,1,33,20,0,4,Buenos Aires
H02661,1785093,1,1,6,3,1,0,1,1,3,55,29,0,2,El Carmen
H02662,1286666,1,0,4,1,0,0,1,1,5,40,60,1,2,San Luis
H02663,3112987,3,1,3,1,0,0,1,1,1,5,9,1,5,La Esperanza
H02664,2327331,3,0,5,0,0,0,1,1,3,16,7,0,3,Santa Ana
H02665,1511785,2,1,3,3,0,0,0,0,4,54,33,1,3,Los Pinos
H02666,1459337,2,0,5,2,0,1,1,1,3,13,17,0,2,San Carlos
H02667,1107626,2,1,6,3,0,1,1,0,4,72,77,0,2,Buenos Aires
H02668,1066247,2,1,5,2,0,0,1,0,4,79,12,0,2,Santa Ana
H02669,1491732,3,1,5,1,0,0,1,1,4,20,29,1,4,La Esperanza
H02670,1630967,2,1,4,0,0,1,1,1,4,64,38,0,1,La Aurora
H02671,2821449,4,0,5,1,0,0,1,1,3,12,24,1,4,Santa Ana
H02672,1917453,1,0,5,2,0,0,1,0,2,29,4,1,4,La Aurora
H02673,1616259,2,1,8,2,0,0,1,1,2,47,40,0,3,Villa Sofía
H02674,1728356,1,1,4,1,0,0,1,1,3,44,47,0,2,El Bosque
H02675,1092068,3,1,4,1,0,0,0,1,3,60,5,1,2,Villa Diana
H02676,2099714,3,1,8,3,0,0,0,1,4,42,23,0,3,Bellavista
H02677,262706,1,1,4,2,1,0,0,0,4,131,57,1,3,El Carmen
H02678,1774071,2,0,5,4,0,0,0,1,4,49,12,0,2,El Porvenir
H02679,1571775,3,1,3,4,0,0,1,0,4,28,10,0,2,Las Flores
H02680,1689499,1,0,5,2,1,0,0,1,5,68,29,0,4,San Carlos
H02681,2167354,3,0,4,0,0,0,1,1,2,26,4,0,3,San Luis
H02682,1273655,2,1,2,2,1,1,1,1,3,67,91,1,2,El Carmen
H02683,1644603,1,0,6,3,1,0,0,1,3,25,37,0,4,Nueva Colombia
H02684,987108,1,0,5,4,1,0,1,0,4,30,25,1,3,Las Acacias
H02685,1555712,2,1,3,3,0,0,0,1,2,34,34,0,1,La Unión
H02686,905261,1,1,4,1,0,1,1,1,3,46,79,0,3,Nueva Colombia
H02687,1523099,2,1,3,0,0,0,1,1,2,40,19,0,4,Los Pinos
H02688,2398123,2,0,7,4,1,1,1,1,3,51,23,0,3,Nueva Colombia
H02689,1980730,3,0,5,4,0,0,1,1,3,33,10,0,1,Bellavista
H02690,1364973,2,1,4,2,0,0,1,1,3,103,60,0,2,San Jorge
H02691,907385,2,0,4,3,0,0,0,1,3,18,21,0,3,La Primavera
H02692,1280656,3,1,5,2,0,0,0,1,3,5,13,1,2,La Esperanza
H02693,1526184,1,0,7,4,0,0,1,1,3,34,58,0,2,El Progreso
H02694,1079194,1,0,6,1,0,0,1,1,3,35,25,1,3,Nueva Colombia
H02695,1892164,2,0,4,1,0,1,1,1,2,15,24,0,4,San Jorge
H02696,1950889,2,0,7,1,0,0,0,1,4,22,15,0,1,La Victoria
H02697,1658410,2,1,4,1,1,0,0,1,3,46,50,0,3,Villa Sofía
H02698,2012698,1,0,3,1,0,0,1,0,3,64,71,0,2,Villa Sofía
H02699,2132510,2,0,4,1,0,0,1,1,3,27,6,0,2,La Esperanza
H02700,2277403,4,1,3,2,1,0,0,1,2,24,24,0,4,Villa Diana
H02701,3046628,2,0,4,2,1,0,1,1,2,41,11,0,4,Las Acacias
H02702,869471,1,1,6,1,0,0,1,1,4,98,22,0,1,El Carmen
H02703,1424017,2,1,6,1,0,0,1,1,2,30,46,1,2,Bellavista
H02704,1415863,2,1,3,2,0,1,0,1,2,24,40,0,2,Villa Diana
H02705,1709291,2,1,3,0,0,0,1,1,3,101,31,0,2,San Jorge
H02706,2882020,2,1,1,1,0,0,1,1,4,36,11,0,5,La Esperanza
H02707,1356841,2,0,6,1,0,0,1,0,2,88,38,0,1,Villa Sofía
H02708,1264094,2,1,4,2,1,0,1,1,3,61,26,1,3,Los Pinos
H02709,479709,2,0,4,3,0,0,0,1,3,59,28,0,3,El Porvenir
H02710,2052335,1,0,2,1,0,0,0,1,4,125,71,0,3,Las Acacias
H02711,1764606,1,1,6,2,1,0,1,1,3,27,24,0,3,La Unión
H02712,180000,1,1,5,2,0,0,1,1,4,67,76,0,1,El Carmen
H02713,2629143,3,0,1,1,0,0,1,1,1,25,3,1,3,La Esperanza
H02714,1236001,1,0,6,4,1,0,1,0,4,65,60,0,2,El Bosque
H02715,1036155,1,0,4,1,0,0,1,1,3,44,38,1,2,San Luis
H02716,2488969,3,0,3,1,0,0,1,1,1,49,14,1,3,Bellavista
H02717,2815696,3,0,5,1,0,0,1,1,2,24,18,0,4,La Esperanza
H02718,3045211,3,0,4,2,0,0,1,1,2,35,14,0,3,La Primavera
H02719,853230,1,0,3,3,1,0,0,0,4,73,12,0,1,Las Acacias
H02720,972218,2,1,3,3,0,0,0,1,4,32,19,0,1,Villa Sofía
H02721,2062148,2,1,7,3,1,0,1,1,4,36,28,1,4,Los Pinos
H02722,2243670,3,1,1,2,0,0,0,0,4,60,49,0,2,La Victoria
H02723,3139428,3,0,3,2,1,0,1,1,1,12,32,0,3,La Primavera
H02724,3119117,3,0,5,2,0,0,1,1,2,31,19,0,4,Los Pinos
H02725,1315632,2,1,6,1,0,0,1,0,4,71,52,1,3,Manablanca
H02726,2850904,2,0,6,3,0,0,1,1,2,17,20,0,2,Los Pinos
H02727,681353,2,1,6,0,1,1,0,0,4,106,55,0,3,San Jorge
H02728,712754,3,1,5,3,1,0,1,1,2,38,52,0,3,Las Flores
H02729,688072,1,1,4,3,0,1,0,0,5,114,24,0,1,La Aurora
H02730,2441394,2,0,5,2,0,0,1,1,2,18,24,0,3,San Carlos
H02731,695050,2,1,6,3,1,0,1,1,5,111,60,0,2,San Luis
H02732,1703669,2,1,5,1,0,0,0,1,2,31,49,0,2,La Victoria
